会员卡号,性别,年龄,会员卡注册时间,会员卡级别
300369845,F,41.0,2012-03-31 00:00:00,缤纷卡
1000011809200057,M,-1.0,2018-04-02 18:18:22,预享卡
1010010018030726,F,34.0,2011-09-04 00:00:00,璀璨卡
1010010011130707,F,28.0,2009-07-29 00:00:00,缤纷卡
1000011811400077,M,-1.0,2018-04-24 18:46:32,预享卡
1000011811400081,M,-1.0,2018-04-24 18:56:44,预享卡
1000011805600176,M,29.0,2018-02-25 21:27:02,缤纷卡
1000011901003362,F,-1.0,2019-01-10 21:11:59,预享卡
1010010011122083,F,41.0,2016-02-27 00:00:00,缤纷卡
1000011910801850,M,34.0,2019-04-18 21:09:48,预享卡
1000011913602815,F,-1.0,2019-05-16 22:24:51,预享卡
1010010011112925,M,37.0,2016-04-16 00:00:00,缤纷卡
1000011906600378,F,24.0,2019-03-07 11:57:55,预享卡
1010010011230539,F,37.0,2015-09-26 00:00:00,缤纷卡
1000011912404674,F,-1.0,2019-05-04 17:46:24,预享卡
1000011901701928,U,23.0,2019-01-17 21:00:10,预享卡
1010010011188453,F,24.0,2015-07-03 00:00:00,璀璨卡
1010010011108511,F,30.0,2014-09-21 00:00:00,缤纷卡
1010020018022217,F,28.0,2016-10-15 00:00:00,璀璨卡
1010010011155536,F,36.0,2015-02-01 00:00:00,缤纷卡
6600083316,F,-1.0,2015-10-20 00:00:00,缤纷卡
1010010011151383,F,33.0,2015-09-06 00:00:00,缤纷卡
1010010011177495,F,37.0,2013-12-29 00:00:00,缤纷卡
1010010011131960,F,25.0,2016-12-07 00:00:00,缤纷卡
1010010018026045,F,28.0,2009-09-10 00:00:00,璀璨卡
1000011826800736,F,-1.0,2018-09-25 19:31:16,预享卡
1000011833900226,F,-1.0,2018-12-05 12:37:46,预享卡
1000011822100058,F,-1.0,2018-08-09 11:08:34,预享卡
1000011834802088,F,-1.0,2018-12-14 18:29:32,预享卡
1000011812600085,M,-1.0,2018-05-06 11:07:01,预享卡
1010010018022420,F,32.0,2012-11-04 00:00:00,缤纷卡
1000011823702114,F,-1.0,2018-08-25 21:21:39,预享卡
1000011826603139,F,-1.0,2018-09-23 20:22:38,预享卡
06900002464,F,18.0,2017-04-19 11:53:53,预享卡
1010010011172597,F,33.0,2011-08-15 00:00:00,缤纷卡
1010010011169322,F,30.0,2011-11-13 00:00:00,缤纷卡
1010010018003752,F,33.0,2011-09-24 00:00:00,璀璨卡
1010010011337683,M,32.0,2017-08-04 00:00:00,缤纷卡
1010010018021760,F,38.0,2016-12-10 00:00:00,璀璨卡
1000011806500092,F,47.0,2018-03-06 21:22:14,缤纷卡
1000011820000961,M,-1.0,2018-07-19 18:23:33,预享卡
6600083741,F,-1.0,2015-11-04 15:45:23,缤纷卡
1000011819502197,F,-1.0,2018-07-14 22:05:28,预享卡
1010010018026115,F,51.0,2009-10-28 00:00:00,璀璨卡
1000011822500499,F,-1.0,2018-08-13 16:17:57,缤纷卡
1010010011176455,F,37.0,2013-12-06 00:00:00,缤纷卡
1010010011207418,F,31.0,2016-09-03 00:00:00,缤纷卡
1000011802100158,M,-1.0,2018-01-21 18:03:22,预享卡
1010010011236082,F,37.0,2009-05-08 00:00:00,缤纷卡
1010010018002652,F,57.0,2010-01-01 00:00:00,璀璨卡
1010010018010378,M,31.0,2009-06-15 00:00:00,璀璨卡
1010010011166337,F,32.0,2014-01-20 00:00:00,缤纷卡
1010010011217680,M,28.0,2017-01-30 00:00:00,缤纷卡
1000011803200048,F,39.0,2018-02-01 15:48:48,璀璨卡
1010010011103493,F,38.0,2010-06-28 00:00:00,缤纷卡
1000011804700110,F,50.0,2018-02-16 20:34:30,缤纷卡
6600124441,F,-1.0,2016-10-17 00:00:00,缤纷卡
1000011919502252,F,-1.0,2019-07-14 00:53:19,预享卡
1010010011224330,M,40.0,2016-08-10 00:00:00,缤纷卡
1000011830600487,F,-1.0,2018-11-02 16:10:32,预享卡
6600145892,F,-1.0,2016-12-17 11:28:59,缤纷卡
1010010018001613,F,35.0,2011-06-05 00:00:00,璀璨卡
06900086016,F,25.0,2017-11-04 17:24:49,缤纷卡
1000011903301573,F,-1.0,2019-02-02 16:08:36,预享卡
06900074891,F,18.0,2017-08-12 17:14:50,预享卡
1010020011449810,U,32.0,2018-02-21 00:00:00,缤纷卡
1000011819600900,F,32.0,2018-07-15 17:04:57,预享卡
1010020018053924,M,41.0,2010-06-26 00:00:00,璀璨卡
1010010011116696,F,46.0,2013-09-28 00:00:00,缤纷卡
1010010011246459,F,47.0,2013-04-01 00:00:00,缤纷卡
1010010011247954,F,44.0,2012-02-25 00:00:00,缤纷卡
6600185935,F,-1.0,2017-01-06 18:03:29,缤纷卡
1010010018002005,M,37.0,2011-09-08 00:00:00,璀璨卡
1000011816100520,F,49.0,2018-06-10 14:58:20,缤纷卡
06900085528,M,25.0,2017-11-01 15:15:04,缤纷卡
1010010011221010,M,35.0,2015-11-01 00:00:00,缤纷卡
06900094940,F,29.0,2017-12-24 19:01:23,缤纷卡
1010010018000163,F,35.0,2009-06-17 00:00:00,璀璨卡
06900095609,F,34.0,2017-12-29 21:56:56,缤纷卡
1010010011111247,F,46.0,2016-04-24 00:00:00,缤纷卡
0519063120,U,18.0,2017-07-09 16:46:13,预享卡
1010010011192442,F,28.0,2015-03-01 00:00:00,缤纷卡
6600096263,F,-1.0,2016-07-18 07:26:50,缤纷卡
1010010011206553,F,38.0,2010-01-26 00:00:00,缤纷卡
1000011810000013,M,-1.0,2018-04-10 12:15:39,预享卡
1010010011149812,F,36.0,2012-12-07 00:00:00,璀璨卡
1010010011179224,F,32.0,2015-03-08 00:00:00,缤纷卡
06900063364,M,22.0,2017-07-10 12:20:58,缤纷卡
1010010011226508,F,32.0,2016-06-21 00:00:00,缤纷卡
1010010011175467,F,29.0,2014-01-03 00:00:00,缤纷卡
1000011808000070,F,46.0,2018-03-21 19:18:02,缤纷卡
1010010011132913,F,37.0,2016-12-08 00:00:00,缤纷卡
1000011802600042,M,-1.0,2018-01-26 14:30:26,预享卡
1000011809000205,F,49.0,2018-03-31 20:24:45,缤纷卡
06900031586,F,24.0,2017-06-11 07:52:58,预享卡
06900072311,F,18.0,2017-07-21 21:14:21,预享卡
1010010018029660,F,31.0,2013-03-24 00:00:00,璀璨卡
1000011802200060,M,-1.0,2018-01-22 17:35:41,预享卡
6600210267,F,-1.0,2017-01-18 14:26:48,缤纷卡
6600278366,F,-1.0,2017-03-24 14:07:48,缤纷卡
1010010018034657,F,-1.0,2015-12-23 00:00:00,璀璨卡
1000011912103601,F,-1.0,2019-05-01 14:26:31,预享卡
1000011912107207,F,-1.0,2019-05-01 18:03:05,预享卡
1010020011164707,F,28.0,2015-01-02 00:00:00,璀璨卡
6600222913,F,-1.0,2017-01-23 20:16:50,缤纷卡
1000011804100113,M,-1.0,2018-02-10 14:13:47,预享卡
1000011824200525,F,-1.0,2018-08-30 12:47:46,预享卡
1000011830700994,F,-1.0,2018-11-03 13:40:52,预享卡
1000011801300223,M,-1.0,2018-01-13 22:06:10,预享卡
1000011811300006,F,38.0,2018-04-23 10:06:58,缤纷卡
1000011822700498,F,-1.0,2018-08-15 13:13:05,预享卡
1000011829401311,F,-1.0,2018-10-21 15:34:00,预享卡
1000011902900290,F,-1.0,2019-01-29 11:37:54,缤纷卡
500497027,F,30.0,2018-02-12 00:00:00,缤纷卡
1000011831501048,F,-1.0,2018-11-11 14:04:18,预享卡
1000011913202943,F,-1.0,2019-05-12 14:03:47,预享卡
1000011913202381,M,-1.0,2019-05-12 11:28:05,预享卡
1010010011132474,F,31.0,2016-11-24 00:00:00,缤纷卡
1010010011174479,F,35.0,2013-01-09 00:00:00,缤纷卡
1010010011137499,M,33.0,2013-09-19 00:00:00,缤纷卡
1010020011114438,F,28.0,2012-12-23 00:00:00,璀璨卡
1000011824404454,U,23.0,2018-09-01 19:44:26,璀璨卡
1010010011232289,F,34.0,2010-11-07 00:00:00,缤纷卡
6600114569,F,-1.0,2016-09-10 00:06:19,缤纷卡
1010020011261960,F,29.0,2016-09-14 00:00:00,缤纷卡
1010010011154841,M,50.0,2015-05-03 00:00:00,缤纷卡
1010010011240016,F,32.0,2014-05-03 00:00:00,缤纷卡
1000011805100097,F,-1.0,2018-02-20 15:36:03,缤纷卡
1000011835104350,F,34.0,2018-12-17 13:10:57,缤纷卡
1010010011151744,F,32.0,2015-07-12 00:00:00,缤纷卡
1000011819300229,U,27.0,2018-07-12 13:18:45,缤纷卡
1000011908302880,F,-1.0,2019-03-24 19:57:52,预享卡
1000011808400145,M,-1.0,2018-03-25 17:53:16,预享卡
1010010011225718,M,28.0,2016-05-31 00:00:00,缤纷卡
1010010011192725,F,36.0,2015-05-22 00:00:00,璀璨卡
1010010011338624,F,30.0,2017-07-01 00:00:00,缤纷卡
6600123802,F,-1.0,2016-10-11 14:41:05,缤纷卡
1010010018026173,M,-1.0,2011-04-07 00:00:00,璀璨卡
1000011916201854,F,29.0,2019-06-11 19:14:51,缤纷卡
1000011819100620,U,22.0,2018-07-10 14:57:18,缤纷卡
1000011916605856,F,29.0,2019-06-15 20:34:27,缤纷卡
1000011913205552,M,18.0,2019-05-12 23:29:42,预享卡
1000011833001033,F,-1.0,2018-11-26 21:37:03,预享卡
1010010011174487,F,29.0,2012-12-24 00:00:00,缤纷卡
1010020011102960,F,34.0,2013-05-04 00:00:00,璀璨卡
519127707,F,27.0,2018-03-20 00:00:00,璀璨卡
1000011831200262,F,-1.0,2018-11-08 11:44:09,预享卡
1000011825601780,F,30.0,2018-09-13 22:17:40,预享卡
1010010011298870,F,30.0,2017-10-21 00:00:00,璀璨卡
1010010011155947,F,48.0,2015-02-05 00:00:00,缤纷卡
06900044310,F,18.0,2017-06-23 11:55:27,预享卡
1010010011129853,F,51.0,2014-11-21 00:00:00,缤纷卡
1000011826702726,F,27.0,2018-09-24 18:53:11,缤纷卡
06900023747,F,18.0,2017-06-06 13:15:25,预享卡
1010010011129755,F,41.0,2014-11-20 00:00:00,缤纷卡
1000011817501686,F,-1.0,2018-06-24 21:02:18,预享卡
1000011901501647,U,-1.0,2019-01-15 19:32:40,预享卡
1000011907500263,F,13.0,2019-03-16 10:12:48,缤纷卡
1000011803300084,F,25.0,2018-02-02 18:53:09,缤纷卡
1000011826101142,F,25.0,2018-09-18 20:56:50,预享卡
1010010011205843,M,34.0,2016-10-01 00:00:00,缤纷卡
1010010011244115,F,53.0,2009-08-13 00:00:00,缤纷卡
1000011827900728,F,-1.0,2018-10-06 12:54:38,预享卡
1000011908100253,F,-1.0,2019-03-22 12:01:11,预享卡
1000011814800466,F,-1.0,2018-05-28 18:43:22,预享卡
1010020018015233,F,31.0,2014-06-01 00:00:00,璀璨卡
1010020011116324,F,35.0,2013-05-25 00:00:00,璀璨卡
1000011909601976,F,-1.0,2019-04-06 16:29:20,预享卡
1000011825300025,F,-1.0,2018-09-10 07:47:01,预享卡
6000126873,F,30.0,2016-10-17 21:36:04,缤纷卡
1000011910301863,F,-1.0,2019-04-13 17:01:34,预享卡
1010010011240239,M,38.0,2008-05-12 00:00:00,缤纷卡
1010010018009038,M,30.0,2015-07-24 00:00:00,璀璨卡
1010010018013110,M,29.0,2011-10-07 00:00:00,璀璨卡
06900006794,F,18.0,2017-05-13 19:06:46,预享卡
1010020018021761,F,33.0,2013-01-03 00:00:00,璀璨卡
0519004116,U,-1.0,2016-12-03 19:01:44,预享卡
1010010011158465,F,53.0,2015-07-26 00:00:00,缤纷卡
1010010018000339,M,43.0,2009-10-11 00:00:00,璀璨卡
1000011828200926,F,-1.0,2018-10-09 20:42:24,预享卡
1010010011171411,F,35.0,2008-05-25 00:00:00,缤纷卡
1010010011145294,M,37.0,2011-09-07 00:00:00,缤纷卡
6600117391,M,25.0,2016-09-16 10:01:05,缤纷卡
1000011828300601,F,-1.0,2018-10-10 18:12:59,预享卡
1010010011223550,F,30.0,2016-08-15 00:00:00,缤纷卡
1010010011119913,F,26.0,2016-03-17 00:00:00,缤纷卡
6600084471,F,-1.0,2015-11-29 22:10:02,缤纷卡
1000011829200783,F,-1.0,2018-10-19 18:05:00,预享卡
1000011831600505,F,27.0,2018-11-12 17:51:27,缤纷卡
1010010011163014,F,32.0,2014-08-01 00:00:00,缤纷卡
06900088210,M,-1.0,2017-11-19 14:33:18,预享卡
1010010018030752,F,33.0,2013-10-04 00:00:00,璀璨卡
1010010011241095,F,26.0,2012-11-08 00:00:00,缤纷卡
1010020011201727,F,36.0,2015-02-16 00:00:00,缤纷卡
1000011809500202,M,-1.0,2018-04-05 19:18:56,预享卡
1010010011338175,F,28.0,2017-07-18 00:00:00,缤纷卡
6600184378,M,22.0,2017-01-06 01:51:06,缤纷卡
1000011831200855,U,-1.0,2018-11-08 16:53:03,预享卡
1000011831200755,F,-1.0,2018-11-08 16:03:01,预享卡
1000011835008151,M,36.0,2018-12-16 18:45:38,缤纷卡
1000011802000101,M,-1.0,2018-01-20 15:21:16,预享卡
1010020011180688,F,31.0,2016-06-19 00:00:00,璀璨卡
1000011835600364,F,-1.0,2018-12-22 10:39:02,预享卡
1000011835600368,F,-1.0,2018-12-22 10:39:40,预享卡
06900094143,F,33.0,2017-12-23 11:10:32,预享卡
1000011835600439,U,-1.0,2018-12-22 10:52:19,预享卡
1000011816700905,F,-1.0,2018-06-16 17:09:38,预享卡
1010010011193935,M,39.0,2015-04-25 00:00:00,缤纷卡
1010010011244121,F,66.0,2009-10-04 00:00:00,缤纷卡
1010010018026039,F,33.0,2010-06-08 00:00:00,璀璨卡
06900003323,F,18.0,2017-04-22 12:03:19,预享卡
06900097186,M,-1.0,2018-01-08 12:33:10,预享卡
1000011825400751,F,-1.0,2018-09-11 16:43:39,预享卡
1010020018006787,M,29.0,2014-06-29 00:00:00,璀璨卡
06900054281,F,18.0,2017-07-02 20:46:24,预享卡
1010010018031728,F,37.0,2011-03-27 00:00:00,璀璨卡
1000011908801106,U,-1.0,2019-03-29 20:22:45,预享卡
1010010011148672,F,64.0,2009-10-24 00:00:00,缤纷卡
1000011803800134,M,-1.0,2018-02-07 22:45:43,预享卡
1010010011240753,F,30.0,2014-03-31 00:00:00,缤纷卡
1000011807600101,F,27.0,2018-03-17 15:00:39,缤纷卡
06900098134,F,29.0,2018-02-24 21:08:27,缤纷卡
1010010011122301,F,36.0,2016-03-02 00:00:00,缤纷卡
1000011906901887,F,36.0,2019-03-10 16:22:30,预享卡
1000011818600587,U,-1.0,2018-07-05 15:40:35,缤纷卡
06900017477,F,18.0,2017-06-02 20:04:51,预享卡
0519019361,F,25.0,2017-01-21 17:17:30,缤纷卡
1000011835700089,F,30.0,2018-12-23 08:41:38,缤纷卡
1000011901003140,F,-1.0,2019-01-10 20:10:15,预享卡
1000011901100834,U,31.0,2019-01-11 13:06:42,预享卡
1000011816800711,U,-1.0,2018-06-17 15:47:53,预享卡
1000011900801237,M,33.0,2019-01-08 19:56:00,预享卡
1000011805100038,F,35.0,2018-02-20 12:43:17,缤纷卡
1000011901801272,U,-1.0,2019-01-18 16:47:59,预享卡
1010010018029761,F,42.0,2009-08-22 00:00:00,璀璨卡
1010010011148868,F,31.0,2014-10-07 00:00:00,缤纷卡
1000011902401849,U,-1.0,2019-01-24 21:21:32,预享卡
1010020011366263,F,34.0,2017-09-02 00:00:00,璀璨卡
1000011816900425,F,-1.0,2018-06-18 14:15:51,预享卡
1010010011218072,F,51.0,2017-01-15 00:00:00,缤纷卡
1000011902901447,F,36.0,2019-01-29 17:21:22,璀璨卡
06900091260,M,-1.0,2017-12-10 17:53:57,预享卡
1000011903101986,F,-1.0,2019-01-31 20:18:00,预享卡
6000134182,U,49.0,2016-11-27 13:34:31,预享卡
1010010011208683,M,29.0,2016-09-18 00:00:00,缤纷卡
1010010011234194,F,32.0,2011-02-13 00:00:00,缤纷卡
1010020011184176,F,51.0,2015-11-06 00:00:00,缤纷卡
1000011816901307,F,-1.0,2018-06-18 18:44:11,预享卡
1010010011170211,F,34.0,2009-09-15 00:00:00,缤纷卡
1010020011188772,F,40.0,2016-07-05 00:00:00,璀璨卡
1000011825101277,F,-1.0,2018-09-08 14:19:58,预享卡
6600107416,F,25.0,2016-08-30 17:56:49,缤纷卡
06900083928,F,29.0,2017-10-20 17:01:08,预享卡
06900073309,F,18.0,2017-07-29 07:40:19,预享卡
1000011825802155,F,-1.0,2018-09-15 13:33:23,预享卡
1000011825800545,M,32.0,2018-09-15 10:15:05,缤纷卡
1000011825804704,F,-1.0,2018-09-15 17:42:27,预享卡
1000011807700105,M,-1.0,2018-03-18 16:46:54,预享卡
1000011825902642,F,-1.0,2018-09-16 17:59:11,预享卡
1010010011138300,F,31.0,2013-09-08 00:00:00,缤纷卡
1010020018022530,F,29.0,2013-10-12 00:00:00,璀璨卡
1000011826300278,U,-1.0,2018-09-20 13:08:38,预享卡
1010020011195456,M,32.0,2015-11-21 00:00:00,璀璨卡
06900091087,F,31.0,2017-12-09 20:33:42,缤纷卡
1010010011109140,F,32.0,2016-05-08 00:00:00,璀璨卡
06900095192,M,-1.0,2017-12-26 10:51:40,预享卡
6600220802,F,-1.0,2017-01-22 20:36:13,缤纷卡
06900072524,F,18.0,2017-07-22 16:35:21,预享卡
1010010011203433,F,52.0,2014-02-19 00:00:00,缤纷卡
0519144539,U,50.0,2018-04-07 11:33:05,缤纷卡
1010020011194501,F,25.0,2016-04-16 00:00:00,璀璨卡
1010010011205384,F,37.0,2016-10-23 00:00:00,缤纷卡
1010010011235965,F,30.0,2011-01-06 00:00:00,缤纷卡
1000011830000599,F,-1.0,2018-10-27 13:50:43,预享卡
1000011912101658,F,26.0,2019-05-01 11:55:24,预享卡
1010010011200805,F,32.0,2014-02-15 00:00:00,缤纷卡
1010010011235518,F,25.0,2013-08-13 00:00:00,璀璨卡
1010010011339453,F,36.0,2017-08-29 00:00:00,璀璨卡
6900091268,F,37.0,2017-12-10 18:11:03,璀璨卡
6600114461,F,24.0,2016-09-09 00:00:00,缤纷卡
1000011904802135,F,-1.0,2019-02-17 18:20:19,预享卡
1010010011338192,F,33.0,2017-07-20 00:00:00,缤纷卡
1010020011415903,U,49.0,2017-06-11 00:00:00,缤纷卡
1000011825000270,F,35.0,2018-09-07 12:25:56,璀璨卡
1000011835602893,F,-1.0,2018-12-22 16:16:59,预享卡
1010010011169071,F,49.0,2009-11-22 00:00:00,缤纷卡
1000011821000854,F,30.0,2018-07-29 14:42:16,缤纷卡
1010010011119119,F,40.0,2016-03-28 00:00:00,璀璨卡
1010010011170917,M,40.0,2013-08-21 00:00:00,缤纷卡
1000011809000121,F,36.0,2018-03-31 16:31:40,缤纷卡
6037935,U,-1.0,2015-01-17 14:55:08,预享卡
1010010011141112,F,33.0,2008-05-07 00:00:00,缤纷卡
1000011835601256,U,27.0,2018-12-22 13:07:45,预享卡
1010010011207199,F,39.0,2016-08-30 00:00:00,璀璨卡
1010010011176793,F,31.0,2010-01-03 00:00:00,缤纷卡
1010010018005686,F,33.0,2015-08-10 00:00:00,璀璨卡
1010010018039935,F,29.0,2015-12-05 00:00:00,璀璨卡
1010010011206727,F,36.0,2016-04-16 00:00:00,缤纷卡
1000011903601480,U,-1.0,2019-02-05 18:22:34,预享卡
1010020011139746,M,30.0,2014-04-22 00:00:00,璀璨卡
06900007585,F,18.0,2017-05-21 16:44:33,预享卡
06900092772,M,-1.0,2017-12-17 21:44:21,预享卡
1010020011448481,F,32.0,2017-11-21 00:00:00,璀璨卡
1000011803000078,M,-1.0,2018-01-30 18:45:05,预享卡
1010010018029189,F,33.0,2014-01-09 00:00:00,璀璨卡
6600142831,F,37.0,2016-12-06 10:33:13,缤纷卡
1010010011219026,F,25.0,2015-05-20 00:00:00,缤纷卡
6600168815,F,-1.0,2016-12-29 19:30:07,璀璨卡
1000011826100733,F,39.0,2018-09-18 17:44:23,璀璨卡
1000011829201311,F,-1.0,2018-10-19 21:48:26,预享卡
1010010011223160,F,46.0,2016-07-19 00:00:00,缤纷卡
1000011802000158,M,-1.0,2018-01-20 18:08:38,预享卡
1000011830101045,U,-1.0,2018-10-28 15:27:45,预享卡
1000011818900007,F,-1.0,2018-07-08 02:06:10,预享卡
1010020011110052,F,30.0,2011-12-27 00:00:00,璀璨卡
1010010018023653,F,31.0,2010-11-28 00:00:00,缤纷卡
1010010011189011,M,31.0,2013-08-31 00:00:00,缤纷卡
1010010011230002,F,29.0,2016-02-20 00:00:00,缤纷卡
06900074806,F,26.0,2017-08-12 00:00:00,缤纷卡
1010010011160882,F,30.0,2014-03-23 00:00:00,缤纷卡
1010010011119116,F,36.0,2016-03-28 00:00:00,缤纷卡
1010010011242662,M,24.0,2014-07-26 00:00:00,缤纷卡
1010020011180756,M,36.0,2015-05-03 00:00:00,璀璨卡
1000011821100392,F,-1.0,2018-07-30 15:30:09,预享卡
1000011809400042,M,-1.0,2018-04-04 16:15:19,预享卡
1000011821301003,F,-1.0,2018-08-01 21:20:45,预享卡
1010010011144033,F,49.0,2013-11-19 00:00:00,缤纷卡
1010010011178059,F,23.0,2015-02-25 00:00:00,缤纷卡
1010010018016915,F,34.0,2017-03-09 00:00:00,璀璨卡
1000011823600100,F,-1.0,2018-08-24 10:53:42,预享卡
1010010018021572,F,24.0,2014-10-20 00:00:00,璀璨卡
06900096317,M,-1.0,2018-01-02 17:55:44,预享卡
06900096907,M,-1.0,2018-01-06 17:43:27,预享卡
1010010011160956,F,28.0,2014-03-25 00:00:00,缤纷卡
06900097350,M,-1.0,2018-01-09 21:06:22,预享卡
1000011801200027,M,-1.0,2018-01-12 13:59:28,预享卡
1000011801200060,F,-1.0,2018-01-12 17:50:48,预享卡
1000011801200152,M,-1.0,2018-01-12 19:48:23,预享卡
1010010011153069,F,38.0,2012-07-04 00:00:00,缤纷卡
1000011801600057,M,-1.0,2018-01-16 16:39:16,预享卡
1010010018001036,F,32.0,2012-05-13 00:00:00,璀璨卡
1000011802000121,M,-1.0,2018-01-20 16:16:22,预享卡
06900090685,M,-1.0,2017-12-07 18:56:07,预享卡
1010010011241158,F,32.0,2010-02-07 00:00:00,缤纷卡
06900097739,F,29.0,2018-01-24 13:28:43,缤纷卡
06900097755,M,-1.0,2018-01-25 13:34:23,预享卡
1010010011189437,M,33.0,2015-01-29 00:00:00,缤纷卡
1000011803500245,F,30.0,2018-02-04 22:06:51,缤纷卡
1000011803700089,M,-1.0,2018-02-06 18:32:18,预享卡
1010010011225010,M,32.0,2016-07-11 00:00:00,缤纷卡
1010010011219344,F,30.0,2015-12-04 00:00:00,缤纷卡
1000011804800144,M,-1.0,2018-02-17 18:42:31,预享卡
1000011805000009,M,-1.0,2018-02-19 11:10:42,预享卡
1000011805100164,M,-1.0,2018-02-20 19:57:57,预享卡
1000011805900147,M,-1.0,2018-02-28 20:03:26,预享卡
06900087551,M,-1.0,2017-11-14 18:17:37,预享卡
1010010011165676,M,30.0,2012-12-24 00:00:00,缤纷卡
1000011835901287,F,-1.0,2018-12-25 14:56:14,预享卡
1000011808000069,M,-1.0,2018-03-21 19:07:54,预享卡
1010010018017838,F,36.0,2010-05-24 00:00:00,璀璨卡
1000011900603034,F,-1.0,2019-01-06 19:57:11,预享卡
1010020011111325,F,30.0,2013-09-17 00:00:00,璀璨卡
1000011900503681,F,-1.0,2019-01-05 21:54:10,预享卡
06900029085,F,18.0,2017-06-09 19:31:11,预享卡
06900053018,F,18.0,2017-07-01 20:11:57,预享卡
1000011827500983,F,-1.0,2018-10-02 14:54:06,预享卡
1010010018002358,F,36.0,2012-01-04 00:00:00,璀璨卡
1010010011167988,F,27.0,2014-01-10 00:00:00,缤纷卡
1000011812100040,M,36.0,2018-05-01 11:26:52,缤纷卡
1000011812501714,M,-1.0,2018-05-05 19:45:39,预享卡
1010010011143671,F,35.0,2013-02-15 00:00:00,缤纷卡
1010010018027603,F,36.0,2010-05-17 00:00:00,璀璨卡
6000084421,M,-1.0,2015-08-16 09:44:05,缤纷卡
06900008724,F,18.0,2017-05-26 16:42:23,预享卡
1000011812500155,M,29.0,2018-05-05 11:39:21,缤纷卡
1010010011212964,F,45.0,2013-10-05 00:00:00,缤纷卡
1000011815401125,F,-1.0,2018-06-03 18:05:08,预享卡
1010010011239524,F,33.0,2014-05-02 00:00:00,缤纷卡
1010010018019316,F,34.0,2009-07-21 00:00:00,璀璨卡
1010020011112614,F,35.0,2013-03-22 00:00:00,璀璨卡
1000011810100104,F,-1.0,2018-04-11 19:03:25,预享卡
6600261340,F,-1.0,2017-02-20 15:52:56,缤纷卡
1010010011224470,M,33.0,2016-08-14 00:00:00,缤纷卡
1010010011248067,F,32.0,2012-09-01 00:00:00,缤纷卡
0500486424,U,49.0,2017-12-25 00:00:00,缤纷卡
1000011817400771,F,-1.0,2018-06-23 16:09:38,预享卡
1000011817900564,F,-1.0,2018-06-28 19:45:55,预享卡
1010020018005872,M,32.0,2010-08-31 00:00:00,璀璨卡
1000011810100086,M,-1.0,2018-04-11 16:41:41,预享卡
1000011824802660,F,-1.0,2018-09-05 21:41:53,预享卡
1000011825700620,F,-1.0,2018-09-14 13:33:21,预享卡
1000011819200477,F,-1.0,2018-07-11 15:15:08,预享卡
1000011814200677,F,42.0,2018-05-22 19:53:38,缤纷卡
1000011828400978,F,-1.0,2018-10-11 20:51:04,预享卡
1010010011155124,M,35.0,2015-04-08 00:00:00,缤纷卡
6600277642,F,-1.0,2017-03-10 22:39:17,缤纷卡
06900048233,F,25.0,2017-06-27 06:37:20,缤纷卡
1000011809100040,M,-1.0,2018-04-01 12:41:57,预享卡
1010010011201308,F,39.0,2011-04-23 00:00:00,缤纷卡
1000011810400035,M,-1.0,2018-04-14 11:01:29,预享卡
1000011825700232,F,-1.0,2018-09-14 10:36:02,预享卡
1000011827200845,F,33.0,2018-09-29 16:24:47,预享卡
1000011825400208,F,24.0,2018-09-11 11:45:42,缤纷卡
1010010011151961,F,44.0,2015-07-17 00:00:00,璀璨卡
1000011908800367,F,-1.0,2019-03-29 14:16:46,预享卡
6227605259532000,F,35.0,2009-09-08 00:00:00,缤纷卡
1000011824900917,F,26.0,2018-09-06 17:28:11,预享卡
1000011822100144,F,-1.0,2018-08-09 12:24:51,预享卡
1010010011182514,F,26.0,2012-02-26 00:00:00,缤纷卡
1000011815100544,F,-1.0,2018-05-31 19:04:50,预享卡
1010010011227929,F,27.0,2015-09-30 00:00:00,缤纷卡
1000011811100097,M,29.0,2018-04-21 11:12:24,缤纷卡
6600084616,F,-1.0,2015-12-05 16:02:34,缤纷卡
1000011831201015,F,-1.0,2018-11-08 17:22:58,预享卡
1000011831500524,F,-1.0,2018-11-11 12:06:30,预享卡
6900007725,F,34.0,2017-05-24 07:14:09,缤纷卡
1010010018047095,F,28.0,2014-10-23 00:00:00,璀璨卡
1000011824302763,F,-1.0,2018-08-31 19:33:32,预享卡
